person,personLabel,work,workLabel
http://www.wikidata.org/entity/Q1138965,Leon S. Kennedy,http://www.wikidata.org/entity/Q275950,Resident Evil 4
http://www.wikidata.org/entity/Q1138965,Leon S. Kennedy,http://www.wikidata.org/entity/Q733992,Resident Evil 2
http://www.wikidata.org/entity/Q1139513,Chichi,http://www.wikidata.org/entity/Q239506,Dragon Ball
http://www.wikidata.org/entity/Q1140524,Rei Ayanami,http://www.wikidata.org/entity/Q662,Neon Genesis Evangelion
http://www.wikidata.org/entity/Q1141437,Max Goof,http://www.wikidata.org/entity/Q1655222,Mickey's Once Upon a Christmas
http://www.wikidata.org/entity/Q1143582,Shinji Ikari,http://www.wikidata.org/entity/Q662,Neon Genesis Evangelion
http://www.wikidata.org/entity/Q1143987,Sam Fisher,http://www.wikidata.org/entity/Q377242,Tom Clancy's Splinter Cell
http://www.wikidata.org/entity/Q1145624,Ada Wong,http://www.wikidata.org/entity/Q220260,Resident Evil franchise
http://www.wikidata.org/entity/Q1148977,Zhu Bajie,http://www.wikidata.org/entity/Q70784,Journey to the West
http://www.wikidata.org/entity/Q1152213,Tony Tony Chopper,http://www.wikidata.org/entity/Q673,One Piece
http://www.wikidata.org/entity/Q1153510,Bobby Briggs,http://www.wikidata.org/entity/Q2085,Twin Peaks
http://www.wikidata.org/entity/Q1155034,Fiammetta,http://www.wikidata.org/entity/Q16438,The Decameron
http://www.wikidata.org/entity/Q1155350,Dawn,http://www.wikidata.org/entity/Q864,Pokémon
http://www.wikidata.org/entity/Q1156466,Kasumi Tendo,http://www.wikidata.org/entity/Q272015,Ranma ½
http://www.wikidata.org/entity/Q1159748,Jennifer Parker,http://www.wikidata.org/entity/Q91558,Back to the Future trilogy
http://www.wikidata.org/entity/Q1163427,Bradamante,http://www.wikidata.org/entity/Q48922,Orlando Furioso
http://www.wikidata.org/entity/Q1165414,Mark Greene,http://www.wikidata.org/entity/Q207375,ER
http://www.wikidata.org/entity/Q1165490,Cervantes de Leon,http://www.wikidata.org/entity/Q1207356,Soul
http://www.wikidata.org/entity/Q1175115,Q1175115,http://www.wikidata.org/entity/Q130585,Supernatural
http://www.wikidata.org/entity/Q1175177,Maya Herrera,http://www.wikidata.org/entity/Q83401,Heroes
http://www.wikidata.org/entity/Q1179645,Paul Phoenix,http://www.wikidata.org/entity/Q219623,Tekken
http://www.wikidata.org/entity/Q1186038,Iris,http://www.wikidata.org/entity/Q864,Pokémon
http://www.wikidata.org/entity/Q1186309,Doraemon,http://www.wikidata.org/entity/Q235311,Doraemon
http://www.wikidata.org/entity/Q1186404,Suneo Honekawa,http://www.wikidata.org/entity/Q235311,Doraemon
http://www.wikidata.org/entity/Q1190079,Riddick,http://www.wikidata.org/entity/Q1965349,The Chronicles of Riddick
http://www.wikidata.org/entity/Q1190653,Nico Robin,http://www.wikidata.org/entity/Q673,One Piece
http://www.wikidata.org/entity/Q1191249,Ran Mori,http://www.wikidata.org/entity/Q185143,Detective Conan
http://www.wikidata.org/entity/Q1193472,Mr. Krabs,http://www.wikidata.org/entity/Q83279,SpongeBob SquarePants
http://www.wikidata.org/entity/Q1194081,Q1194081,http://www.wikidata.org/entity/Q80044,Prison Break
http://www.wikidata.org/entity/Q1194808,Sonoko Suzuki,http://www.wikidata.org/entity/Q185143,Detective Conan
http://www.wikidata.org/entity/Q1194862,Kazuha Toyama,http://www.wikidata.org/entity/Q185143,Detective Conan
http://www.wikidata.org/entity/Q1196654,Kane,http://www.wikidata.org/entity/Q168562,Command & Conquer
http://www.wikidata.org/entity/Q1197711,Sha Wujing,http://www.wikidata.org/entity/Q70784,Journey to the West
http://www.wikidata.org/entity/Q1199059,Tifa Lockhart,http://www.wikidata.org/entity/Q214232,Final Fantasy VII
http://www.wikidata.org/entity/Q1199059,Tifa Lockhart,http://www.wikidata.org/entity/Q387674,Final Fantasy VII: Advent Children
http://www.wikidata.org/entity/Q1199059,Tifa Lockhart,http://www.wikidata.org/entity/Q1121317,Ehrgeiz
http://www.wikidata.org/entity/Q1201008,Tracey Sketchit,http://www.wikidata.org/entity/Q864,Pokémon
http://www.wikidata.org/entity/Q1202011,Mortimer,http://www.wikidata.org/entity/Q1655222,Mickey's Once Upon a Christmas
http://www.wikidata.org/entity/Q1203370,Misato Katsuragi,http://www.wikidata.org/entity/Q662,Neon Genesis Evangelion
http://www.wikidata.org/entity/Q1206768,Q1206768,http://www.wikidata.org/entity/Q272015,Ranma ½
http://www.wikidata.org/entity/Q1209338,Chao,http://www.wikidata.org/entity/Q1046812,Sonic the Hedgehog
http://www.wikidata.org/entity/Q1209383,Barney Calhoun,http://www.wikidata.org/entity/Q752241,Half-Life
http://www.wikidata.org/entity/Q1211818,Dog,http://www.wikidata.org/entity/Q18951,Half-Life 2: Episode One
http://www.wikidata.org/entity/Q2601405,Hot Shot,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q2612121,Kup,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q2625982,Protectobots,http://www.wikidata.org/entity/Q602883,The Transformers
http://www.wikidata.org/entity/Q2625982,Protectobots,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q2625982,Protectobots,http://www.wikidata.org/entity/Q2407494,Transformers: The Headmasters
http://www.wikidata.org/entity/Q2630856,Maximilian Veers,http://www.wikidata.org/entity/Q181795,Star Wars Episode V: The Empire Strikes Back
http://www.wikidata.org/entity/Q2662211,Skids,http://www.wikidata.org/entity/Q602883,The Transformers
http://www.wikidata.org/entity/Q2662211,Skids,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q2662276,Mudflap,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q2669954,Stunticons,http://www.wikidata.org/entity/Q602883,The Transformers
http://www.wikidata.org/entity/Q2669954,Stunticons,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q2669954,Stunticons,http://www.wikidata.org/entity/Q2407494,Transformers: The Headmasters
http://www.wikidata.org/entity/Q3273056,Biggs Darklighter,http://www.wikidata.org/entity/Q17738,Star Wars Episode IV: A New Hope
http://www.wikidata.org/entity/Q6315462,Bail Organa,http://www.wikidata.org/entity/Q19590955,Rogue One
http://www.wikidata.org/entity/Q12206942,Darth Vader,http://www.wikidata.org/entity/Q19590955,Rogue One
http://www.wikidata.org/entity/Q21515016,Kylo Ren,http://www.wikidata.org/entity/Q6074,Star Wars: The Force Awakens
http://www.wikidata.org/entity/Q2838825,Tracks,http://www.wikidata.org/entity/Q602883,The Transformers
http://www.wikidata.org/entity/Q2838825,Tracks,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q2878049,Brawn,http://www.wikidata.org/entity/Q250378,The Transformers: The Movie
http://www.wikidata.org/entity/Q2878049,Brawn,http://www.wikidata.org/entity/Q602883,The Transformers
http://www.wikidata.org/entity/Q2878049,Brawn,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q2924154,Brawl,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q2927970,Bulkhead,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q2929221,Waspinator,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q2966711,Chromia,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q2975644,Perceptor,http://www.wikidata.org/entity/Q250378,The Transformers: The Movie
http://www.wikidata.org/entity/Q2975644,Perceptor,http://www.wikidata.org/entity/Q602883,The Transformers
http://www.wikidata.org/entity/Q2975644,Perceptor,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q2984606,Swindle,http://www.wikidata.org/entity/Q602883,The Transformers
http://www.wikidata.org/entity/Q2984606,Swindle,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q3055611,Wreck-Gar,http://www.wikidata.org/entity/Q250378,The Transformers: The Movie
http://www.wikidata.org/entity/Q3055611,Wreck-Gar,http://www.wikidata.org/entity/Q602883,The Transformers
http://www.wikidata.org/entity/Q3055611,Wreck-Gar,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q3113844,Wheelie,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q3177815,Jetstorm,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q3183161,Jolt,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q3228626,Leadfoot,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q3271487,Blurr,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q3434099,Roadbuster,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q3532167,Topspin,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q4072464,Outback,http://www.wikidata.org/entity/Q602883,The Transformers
http://www.wikidata.org/entity/Q4072464,Outback,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q4088410,Blades,http://www.wikidata.org/entity/Q602883,The Transformers
http://www.wikidata.org/entity/Q4088410,Blades,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q4088410,Blades,http://www.wikidata.org/entity/Q2407494,Transformers: The Headmasters
http://www.wikidata.org/entity/Q4096254,Breakdown,http://www.wikidata.org/entity/Q602883,The Transformers
http://www.wikidata.org/entity/Q4096254,Breakdown,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q4096254,Breakdown,http://www.wikidata.org/entity/Q2407494,Transformers: The Headmasters
http://www.wikidata.org/entity/Q4112575,Vortex,http://www.wikidata.org/entity/Q602883,The Transformers
http://www.wikidata.org/entity/Q4112575,Vortex,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q4112575,Vortex,http://www.wikidata.org/entity/Q2407494,Transformers: The Headmasters
http://www.wikidata.org/entity/Q4137843,gestalt,http://www.wikidata.org/entity/Q250378,The Transformers: The Movie
http://www.wikidata.org/entity/Q4137843,gestalt,http://www.wikidata.org/entity/Q602883,The Transformers
http://www.wikidata.org/entity/Q4137843,gestalt,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q4137843,gestalt,http://www.wikidata.org/entity/Q2407494,Transformers: The Headmasters
http://www.wikidata.org/entity/Q4138948,Gears,http://www.wikidata.org/entity/Q250378,The Transformers: The Movie
http://www.wikidata.org/entity/Q4138948,Gears,http://www.wikidata.org/entity/Q602883,The Transformers
http://www.wikidata.org/entity/Q4138948,Gears,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q4150428,Q4150428,http://www.wikidata.org/entity/Q602883,The Transformers
http://www.wikidata.org/entity/Q4150428,Q4150428,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q4150428,Q4150428,http://www.wikidata.org/entity/Q2407494,Transformers: The Headmasters
http://www.wikidata.org/entity/Q4151019,Grapple,http://www.wikidata.org/entity/Q250378,The Transformers: The Movie
http://www.wikidata.org/entity/Q4151019,Grapple,http://www.wikidata.org/entity/Q602883,The Transformers
http://www.wikidata.org/entity/Q4151019,Grapple,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q4260852,First Aid,http://www.wikidata.org/entity/Q602883,The Transformers
http://www.wikidata.org/entity/Q4260852,First Aid,http://www.wikidata.org/entity/Q1323565,Transformers
http://www.wikidata.org/entity/Q4261177,Superion,http://www.wikidata.org/entity/Q602883,The Transformers
http://www.wikidata.org/entity/Q4261177,Superion,http://www.wikidata.org/entity/Q1323565,Transformers
